machine_id,cycle,temperature,vibration,pressure,rpm,voltage,humidity,failure
2,150,84.0,4.583,97.0,2923.8,217.98,54.89,0
2,151,80.18,3.508,93.68,2865.6,218.01,50.32,0
2,152,80.62,4.011,95.99,2943.2,215.61,57.25,0
2,153,76.65,4.418,95.45,2938.4,218.24,61.02,0
2,154,78.96,2.917,92.92,2880.4,217.1,57.43,0
2,155,80.77,4.652,96.58,2825.4,216.11,59.72,0
2,156,78.36,3.572,95.37,2943.6,215.74,52.87,0
2,157,82.29,4.357,92.74,2860.0,222.6,56.19,0
2,158,78.14,4.342,97.1,2867.6,216.7,52.72,0
2,159,80.05,4.789,97.94,2842.6,214.28,54.93,0
2,160,79.52,4.551,97.97,2813.3,215.76,58.01,0
2,161,81.09,3.115,96.22,2782.6,217.02,56.07,0
2,162,79.55,3.94,95.7,2885.8,218.18,51.59,0
2,163,80.36,4.431,97.56,2813.2,218.16,51.96,0
2,164,80.5,4.293,98.04,3003.6,218.36,51.83,0
2,165,79.58,4.659,97.16,2794.4,215.69,57.52,0
2,166,82.09,4.844,94.0,2784.0,217.62,62.32,0
2,167,81.67,4.783,95.65,2870.6,215.15,60.28,0
2,168,81.09,4.402,95.96,2919.7,215.62,50.58,0
2,169,80.49,3.616,92.53,2844.6,214.99,60.61,0
2,170,83.02,4.341,95.89,2868.1,214.41,59.23,0
2,171,81.03,4.807,98.54,2745.4,218.88,51.86,0
2,172,80.96,4.084,96.03,2801.8,218.09,55.66,0
2,173,81.86,4.976,97.22,2780.0,218.63,59.94,0
2,174,85.12,5.145,95.23,2737.0,216.71,58.38,0
2,175,79.12,4.786,94.79,2835.7,218.15,52.88,0
2,176,83.42,3.222,95.41,2715.8,213.04,58.72,0
2,177,78.18,4.146,93.55,2759.8,218.25,50.55,0
2,178,82.48,5.759,93.27,2797.1,216.83,56.37,0
2,179,85.27,4.575,96.56,2780.4,217.69,60.53,0
2,180,83.18,3.888,96.66,2839.8,217.16,57.26,0
2,181,82.62,5.53,93.05,2833.3,214.39,55.78,0
2,182,81.24,4.951,95.93,2860.7,213.32,60.03,0
2,183,82.5,5.529,94.29,2851.6,214.85,60.37,0
2,184,82.02,5.148,94.87,2869.0,217.37,61.45,0
2,185,81.03,5.272,94.99,2809.8,217.58,60.23,0
2,186,82.11,5.257,95.73,2823.0,213.42,60.93,0
2,187,83.17,5.457,94.3,2831.3,214.15,59.97,0
2,188,81.32,6.28,96.22,2810.7,214.63,58.65,0
2,189,81.33,5.661,94.51,2781.7,215.32,58.21,0
2,190,80.3,4.419,94.92,2782.8,213.26,57.31,0
2,191,83.89,5.466,92.67,2756.4,213.1,54.47,0
2,192,84.28,5.848,97.09,2816.3,214.26,55.33,0
2,193,83.74,5.912,94.5,2788.4,216.03,57.43,0
2,194,85.29,5.132,94.8,2757.8,213.46,59.09,0
2,195,83.63,5.962,91.25,2755.6,215.54,62.77,0
2,196,84.32,5.879,92.36,2726.1,217.85,58.41,0
2,197,84.23,6.736,95.39,2833.3,213.08,61.63,0
2,198,83.53,5.11,93.9,2786.1,215.23,61.95,0
2,199,82.74,5.266,90.53,2736.9,217.65,58.11,0
2,200,88.32,5.402,94.89,2818.2,214.72,60.67,0
2,201,83.07,5.346,92.45,2747.5,214.36,58.25,0
2,202,82.74,5.182,95.32,2703.0,217.79,63.03,0
2,203,85.03,4.282,93.0,2822.1,214.81,61.07,0
2,204,84.75,5.482,93.37,2741.9,217.58,55.68,0
2,205,81.53,5.92,94.76,2746.1,216.19,59.82,0
2,206,86.68,5.525,91.58,2766.3,214.6,64.37,0
2,207,84.33,6.776,91.37,2819.1,216.2,58.98,0
2,208,82.39,5.852,92.49,2760.6,215.83,60.96,0
2,209,87.08,6.528,93.96,2697.4,217.19,61.34,0
2,210,86.05,6.051,90.65,2782.2,214.0,56.69,0
2,211,82.36,6.371,90.08,2728.4,215.14,61.43,0
2,212,88.54,6.135,93.74,2844.7,214.88,55.81,0
2,213,86.4,6.717,91.53,2747.9,216.37,58.21,0
2,214,85.16,6.099,91.78,2633.8,212.86,63.4,0
2,215,88.45,6.357,89.51,2761.1,216.9,61.34,0
2,216,85.69,6.33,91.21,2838.0,215.75,59.45,0
2,217,85.41,6.042,92.14,2817.2,212.13,61.8,0
2,218,84.24,6.427,93.47,2827.5,217.14,60.38,0
2,219,86.82,7.38,90.85,2682.6,219.14,60.7,0
2,220,86.71,6.167,94.42,2776.7,216.63,62.73,0
2,221,85.88,6.551,90.83,2692.6,217.43,58.67,0
2,222,84.37,7.01,90.76,2737.4,214.69,61.07,0
2,223,86.31,6.99,94.02,2660.1,211.15,60.11,0
2,224,86.01,6.466,91.95,2689.0,210.74,56.39,0
2,225,83.58,5.308,90.73,2684.9,214.89,58.49,0
2,226,83.41,6.798,91.25,2761.2,213.14,66.05,0
2,227,87.58,5.471,93.44,2753.8,212.45,62.61,0
2,228,81.35,7.356,93.54,2725.0,214.1,57.58,0
2,229,87.06,6.746,90.03,2641.1,215.4,57.03,0
2,230,85.8,7.202,91.12,2690.5,211.22,61.42,0
2,231,89.47,6.292,91.24,2666.2,213.17,66.54,0
2,232,85.97,6.008,89.55,2744.5,217.04,61.4,0
2,233,88.38,6.956,90.87,2757.3,211.82,65.99,0
2,234,86.37,6.85,90.88,2748.6,215.66,63.22,0
2,235,87.5,6.663,92.51,2655.4,212.89,63.69,0
2,236,88.85,6.993,92.53,2553.6,214.9,58.37,0
2,237,86.56,8.377,90.14,2599.6,215.95,65.29,0
2,238,89.58,7.452,90.24,2756.4,215.19,61.58,0
2,239,85.71,7.602,91.48,2662.6,215.47,65.28,0
2,240,88.39,7.542,89.52,2642.5,211.3,60.36,0
2,241,89.75,7.902,91.2,2759.5,215.77,63.44,0
2,242,89.33,7.111,90.11,2737.9,211.79,64.07,0
2,243,91.95,6.221,88.7,2673.2,213.96,62.66,0
2,244,86.7,7.198,88.64,2654.6,213.9,64.44,0
2,245,85.58,7.741,92.17,2659.9,214.3,62.54,0
2,246,86.46,6.894,89.68,2675.2,213.95,61.5,0
2,247,89.88,7.335,92.29,2741.1,211.53,68.37,0
2,248,89.66,7.121,88.98,2679.4,210.47,66.81,0
2,249,88.98,8.262,90.1,2691.9,214.86,61.5,0
2,250,86.64,7.93,93.17,2711.2,213.43,65.59,0
2,251,90.53,7.926,87.91,2591.5,215.3,61.77,0
2,252,86.66,7.956,86.57,2684.9,212.85,60.56,0
2,253,91.54,7.671,91.26,2629.7,210.08,67.33,0
2,254,95.05,7.834,88.01,2515.8,214.76,59.22,0
2,255,90.18,7.187,89.13,2532.3,212.03,67.23,0
2,256,90.73,6.732,88.2,2585.0,213.4,63.81,0
2,257,88.69,7.946,89.39,2659.6,211.37,64.04,0
2,258,86.17,8.079,87.48,2635.9,215.89,66.02,0
2,259,88.7,8.567,88.55,2636.5,210.79,66.65,0
2,260,87.84,8.795,89.41,2722.0,211.81,62.54,0
2,261,87.24,8.84,87.13,2558.1,212.65,67.29,0
2,262,93.7,7.603,87.51,2617.3,210.19,65.59,0
2,263,90.92,7.972,87.95,2630.9,212.98,61.6,0
2,264,91.25,8.435,86.24,2576.0,215.48,64.98,0
2,265,89.99,9.508,87.66,2611.3,211.22,69.75,0
2,266,90.38,9.029,88.39,2526.9,212.93,70.75,0
2,267,92.77,8.896,87.52,2674.4,206.58,67.99,0
2,268,90.9,8.19,87.62,2566.9,211.94,62.39,0
2,269,92.14,7.99,87.91,2699.6,211.33,67.55,0
2,270,90.81,8.874,86.87,2593.4,210.26,68.75,1
2,271,90.64,7.978,88.8,2643.4,214.0,68.5,1
2,272,88.63,8.457,89.82,2586.3,211.13,68.8,1
2,273,87.61,8.567,86.88,2584.4,211.36,67.65,1
2,274,91.16,9.47,88.22,2553.7,210.9,66.47,1
2,275,91.92,8.545,87.04,2585.8,207.76,64.98,1
2,276,89.36,7.552,87.85,2592.7,209.27,61.23,1
2,277,91.98,9.073,89.56,2534.5,213.4,68.07,1
2,278,92.28,8.52,87.88,2564.4,207.19,67.73,1
2,279,87.99,8.941,84.37,2537.0,209.82,68.97,1
2,280,90.59,8.926,87.61,2679.4,210.49,63.41,1
2,281,93.36,8.882,88.69,2556.8,214.71,69.48,1
2,282,93.45,9.464,86.41,2635.5,212.7,73.84,1
2,283,90.49,8.353,88.15,2545.3,209.99,68.03,1
2,284,93.24,8.911,85.52,2564.9,213.65,67.74,1
2,285,95.09,9.562,84.23,2482.7,209.49,68.98,1
2,286,94.73,8.964,86.58,2523.2,212.93,74.27,1
2,287,93.11,8.517,83.64,2552.9,208.13,65.23,1
2,288,92.5,9.707,85.82,2618.5,212.93,69.04,1
2,289,92.3,9.986,88.01,2547.1,209.91,66.16,1
2,290,94.62,9.453,83.12,2602.0,208.6,67.05,1
2,291,94.21,8.547,83.97,2561.6,210.16,68.67,1
2,292,95.21,9.932,84.24,2607.7,211.08,72.99,1
2,293,94.34,8.801,85.6,2520.1,209.47,74.48,1
2,294,95.85,9.838,85.05,2639.3,211.5,70.55,1
2,295,94.53,9.292,87.59,2492.3,209.16,68.21,1
2,296,96.04,9.208,86.83,2474.9,211.51,76.95,1
2,297,96.34,9.62,86.04,2449.4,211.08,68.32,1
2,298,93.13,9.802,85.42,2623.2,210.01,68.02,1
2,299,91.25,9.625,85.69,2544.3,209.18,64.54,1
2,300,98.09,10.294,83.71,2483.3,210.3,74.19,1
3,1,76.94,2.321,98.79,2925.6,220.05,47.37,0
3,2,79.84,2.332,97.02,3054.3,221.08,54.82,0
3,3,72.22,1.24,100.81,2934.6,219.97,53.13,0
3,4,77.92,1.886,103.18,3039.8,221.95,49.6,0
3,5,75.15,1.193,102.08,2964.8,219.07,50.12,0
3,6,76.62,3.226,99.61,3079.9,217.34,47.56,0
3,7,71.72,1.207,100.01,3037.2,223.95,52.68,0
3,8,77.95,1.482,101.32,2949.2,218.78,48.87,0
3,9,76.59,1.487,101.67,2953.7,218.85,49.24,0
3,10,74.94,1.261,99.47,3029.7,219.86,51.85,0
3,11,76.32,2.687,100.03,2986.2,220.12,49.46,0
3,12,73.5,3.224,100.43,2990.7,219.21,49.33,0
3,13,73.88,1.777,100.8,3062.7,219.95,50.07,0
3,14,74.12,1.357,99.77,2961.5,219.9,52.43,0
3,15,71.34,0.902,99.78,3003.3,220.32,54.99,0
3,16,76.78,1.901,102.03,3046.3,215.26,51.81,0
3,17,77.45,1.868,101.77,3038.9,223.73,52.47,0
3,18,73.67,1.703,100.66,2990.2,219.67,49.47,0
3,19,75.78,2.143,102.52,2983.5,221.12,47.96,0
3,20,74.56,2.233,99.35,2910.8,217.2,52.05,0
3,21,75.75,2.201,102.36,2944.7,219.01,50.61,0
3,22,73.85,1.885,100.73,3013.2,218.6,45.84,0
3,23,73.35,1.496,104.82,2990.2,222.88,49.13,0
3,24,77.23,2.384,98.12,3000.5,218.76,49.88,0
3,25,75.01,2.062,98.86,3048.5,221.45,48.61,0
3,26,79.19,2.504,100.52,2936.9,218.62,54.6,0
3,27,75.25,2.46,100.47,2984.1,219.01,51.6,0
3,28,73.32,1.359,102.79,3005.1,219.42,54.29,0
3,29,77.64,1.358,98.86,2960.1,222.47,50.98,0
3,30,76.46,1.702,101.21,3066.6,216.12,50.44,0
3,31,76.67,1.557,101.58,3040.1,217.26,47.4,0
3,32,77.61,2.469,100.89,3008.8,215.99,50.26,0
3,33,73.94,2.272,98.38,3083.7,217.7,50.28,0
3,34,75.0,2.652,101.92,2918.6,218.25,46.16,0
3,35,74.93,2.307,101.64,2992.8,216.63,48.65,0
3,36,72.71,2.22,100.68,3011.1,218.39,49.32,0
3,37,74.78,2.722,100.08,2946.7,215.82,51.54,0
3,38,77.99,2.363,100.1,3007.0,217.8,51.7,0
3,39,75.81,2.169,99.63,2936.2,222.23,48.59,0
3,40,72.66,2.882,100.69,3025.6,220.63,51.76,0
3,41,72.26,2.207,99.77,3043.6,220.19,49.83,0
3,42,78.72,2.005,98.43,3003.8,217.8,41.78,0
3,43,75.23,1.745,98.12,2897.1,216.72,48.96,0
3,44,74.14,2.524,98.55,2940.9,217.51,53.67,0
3,45,74.9,2.799,100.0,3017.0,219.69,45.4,0
3,46,72.52,2.163,99.61,2989.3,221.5,50.81,0
3,47,78.34,2.85,99.95,2853.0,221.56,55.25,0
3,48,74.73,1.22,100.37,3049.3,221.01,48.23,0
3,49,78.27,2.186,98.66,2993.5,218.26,50.54,0
3,50,75.66,2.202,101.78,2945.2,219.77,46.64,0
3,51,78.44,1.868,99.16,3035.3,219.07,55.46,0
3,52,76.11,3.432,98.9,2951.1,219.3,50.35,0
3,53,77.33,2.217,100.26,2950.0,223.76,50.76,0
3,54,77.09,2.055,96.76,3001.7,216.15,54.71,0
3,55,76.92,2.282,98.31,3072.2,219.19,52.66,0
3,56,76.39,1.277,100.95,3063.8,222.08,48.07,0
3,57,75.26,1.909,96.85,2999.9,216.71,48.78,0
3,58,79.58,2.791,101.12,3004.4,218.34,52.23,0
3,59,73.96,1.995,101.69,3020.2,218.56,48.9,0
3,60,75.81,1.906,98.85,2917.2,219.15,44.45,0
3,61,75.86,2.986,99.82,3011.5,216.39,50.67,0
3,62,76.66,3.012,101.04,2941.9,220.76,46.41,0
3,63,75.02,2.611,98.64,2993.9,220.89,55.73,0
3,64,76.54,2.137,100.62,2965.9,220.56,51.44,0
3,65,75.6,2.256,98.29,3001.6,217.79,48.22,0
3,66,72.8,1.985,98.56,2981.7,219.69,48.87,0
3,67,76.02,1.902,98.05,2821.4,217.7,45.33,0
3,68,73.83,1.889,99.74,2983.3,218.82,47.73,0
3,69,72.59,2.114,100.94,3005.7,223.78,54.11,0
3,70,76.36,1.918,98.91,2995.1,219.65,57.78,0
3,71,77.1,1.666,97.25,2966.9,217.06,53.3,0
3,72,77.21,2.571,97.51,3053.3,219.78,50.88,0
3,73,77.32,2.591,99.7,2986.0,216.7,49.89,0
3,74,72.35,3.337,101.85,2991.5,216.99,48.35,0
3,75,73.53,2.166,99.65,3021.0,217.29,57.43,0
3,76,80.23,2.661,98.46,2986.0,218.47,50.72,0
3,77,74.22,2.683,100.16,2922.2,221.22,57.66,0
3,78,77.57,2.414,98.63,2844.3,220.48,55.53,0
3,79,75.01,2.927,98.39,2941.5,220.35,46.16,0
3,80,76.58,2.957,97.5,3002.5,217.09,49.42,0
3,81,75.19,2.747,101.02,2945.9,218.19,49.45,0
3,82,77.62,2.47,95.07,3002.7,219.8,51.25,0
3,83,76.8,2.434,100.05,2969.2,217.98,51.35,0
3,84,75.67,1.943,98.13,3025.2,218.66,60.56,0
3,85,74.51,2.239,98.18,2945.1,220.08,48.37,0
3,86,77.18,2.346,101.31,2982.3,218.48,52.33,0
3,87,74.26,2.111,97.67,2983.2,219.61,53.53,0
3,88,77.58,2.908,97.69,3032.1,222.33,51.72,0
3,89,82.01,3.302,98.48,2870.7,218.78,52.09,0
3,90,79.5,2.266,99.27,2932.1,221.46,48.67,0
3,91,78.28,2.878,97.96,2996.4,220.2,52.16,0
3,92,76.71,2.235,96.23,3030.3,216.13,53.42,0
3,93,73.04,2.616,97.26,2964.0,216.83,52.9,0
3,94,74.32,2.44,100.45,2936.3,217.35,53.67,0
3,95,79.57,3.103,98.61,2987.7,217.29,56.24,0
3,96,75.47,2.48,99.14,2992.2,218.8,54.86,0
3,97,75.69,3.342,98.04,2929.7,220.18,52.3,0
3,98,76.8,2.731,97.41,2963.2,221.44,48.62,0
3,99,75.05,2.546,100.88,3004.6,219.53,50.38,0
3,100,74.77,2.262,98.05,3039.0,218.0,51.56,0
3,101,77.17,3.033,97.63,2980.5,214.7,53.02,0
3,102,75.53,3.372,99.91,2944.4,218.99,50.88,0
3,103,75.88,3.08,97.15,2938.4,218.87,49.55,0
3,104,75.84,4.081,97.31,2967.8,219.16,48.84,0
3,105,78.49,3.695,98.18,2933.0,222.99,47.5,0
3,106,77.03,2.845,98.13,2947.1,221.23,51.79,0
3,107,77.19,2.859,98.48,2883.5,220.3,48.14,0
3,108,78.79,3.272,101.19,3000.1,216.78,49.59,0
3,109,77.36,2.637,98.52,2877.0,217.65,51.46,0
3,110,77.13,3.659,94.42,2911.2,218.47,48.68,0
3,111,78.68,3.276,98.44,2936.4,217.08,53.88,0
3,112,79.12,3.243,97.97,3029.9,219.61,55.01,0
3,113,77.54,3.478,97.94,2907.9,219.3,51.19,0
3,114,78.05,4.017,98.2,2894.5,216.38,51.58,0
3,115,76.38,3.261,97.75,2899.0,220.92,54.55,0
3,116,76.27,3.14,97.68,3008.2,218.71,50.85,0
3,117,79.58,3.971,98.64,2783.3,215.02,50.69,0
3,118,78.98,3.721,96.87,2872.5,218.35,56.68,0
3,119,79.06,3.098,96.22,3057.9,218.99,55.8,0
3,120,78.76,3.283,102.14,2949.5,220.35,55.0,0
3,121,78.35,3.399,96.49,2863.4,217.7,56.03,0
3,122,79.7,3.504,97.67,2915.2,220.0,47.38,0
3,123,80.23,2.667,95.24,2919.3,218.69,57.42,0
3,124,80.24,2.596,97.61,2956.9,215.66,54.59,0
3,125,78.27,2.945,96.0,3005.2,215.43,56.5,0
3,126,81.3,2.929,96.69,2931.2,220.48,54.69,0
3,127,79.04,3.112,98.88,2883.4,220.6,53.73,0
3,128,79.91,3.774,97.98,2948.3,218.83,52.81,0
3,129,79.26,3.395,98.08,2872.6,221.14,54.8,0
3,130,79.25,3.6,94.53,2854.4,220.24,52.82,0
3,131,77.34,2.913,99.9,2816.7,219.46,56.42,0
3,132,80.27,3.318,95.31,2824.9,216.24,49.11,0
3,133,84.62,3.866,99.34,2856.9,221.5,52.31,0
3,134,78.24,3.894,98.54,2841.4,219.08,60.12,0
3,135,79.19,3.258,97.83,2914.4,217.2,52.17,0
3,136,78.22,3.725,95.63,2837.3,216.61,53.39,0
3,137,78.19,4.768,97.1,2738.5,218.43,51.52,0
3,138,82.32,3.684,96.12,2842.0,214.54,55.24,0
3,139,77.95,3.371,96.82,2869.1,219.25,52.08,0
3,140,78.41,3.655,96.36,2860.8,215.92,53.8,0
3,141,76.24,3.813,93.63,2965.5,218.53,56.96,0
3,142,77.97,3.717,98.32,2857.3,216.72,52.38,0
3,143,76.13,3.802,96.47,2930.4,217.2,56.91,0
3,144,80.87,3.121,95.82,2883.9,216.18,57.07,0
3,145,85.27,3.388,95.66,2881.1,217.34,57.84,0
3,146,79.0,3.82,96.99,2839.8,221.41,55.16,0
3,147,76.47,3.838,95.06,2877.0,220.37,64.53,0
3,148,81.67,3.664,92.97,2840.1,218.28,58.03,0
3,149,78.48,3.885,96.91,2885.2,217.48,55.91,0
3,150,82.6,4.031,97.03,2863.2,219.19,52.37,0
3,151,79.5,4.471,95.9,2826.1,219.73,54.78,0
3,152,78.87,4.004,94.43,2921.2,215.77,59.41,0
3,153,79.85,4.28,96.23,2891.3,217.24,60.33,0
3,154,81.79,3.837,93.85,2845.8,213.72,59.71,0
3,155,79.88,4.422,94.45,2873.8,219.58,57.69,0
3,156,79.41,4.351,94.82,2860.6,221.43,51.64,0
3,157,80.08,4.624,97.16,2819.7,217.42,56.94,0
3,158,78.0,4.576,95.3,2864.8,212.98,51.82,0
3,159,81.41,4.542,95.11,2828.5,218.41,51.16,0
3,160,77.12,4.226,98.67,2810.5,215.35,56.41,0
3,161,79.87,4.427,96.21,2774.9,215.79,57.33,0
3,162,82.35,4.865,96.13,2836.3,218.34,58.54,0
3,163,81.51,4.036,95.02,2880.7,217.56,57.4,0
3,164,82.16,4.077,94.62,2815.8,216.04,57.57,0
3,165,80.92,4.511,92.18,2974.8,215.68,53.1,0
3,166,83.46,4.657,96.86,2891.2,217.19,55.81,0
3,167,83.05,4.067,96.02,2910.3,216.08,51.68,0
3,168,82.16,4.471,95.03,2883.0,214.65,50.26,0
3,169,83.2,4.492,95.03,2934.0,216.16,58.57,0
3,170,82.92,3.461,96.29,2800.1,217.47,54.16,0
3,171,80.62,4.489,92.79,2709.5,216.39,59.12,0
3,172,78.89,4.551,94.18,2813.3,213.89,59.9,0
3,173,82.49,4.58,93.31,2861.6,218.65,54.79,0
3,174,82.82,5.399,97.61,2839.4,211.16,58.5,0
3,175,83.99,4.114,96.21,2843.6,215.7,54.82,0
3,176,80.01,4.341,91.53,2894.0,215.32,51.35,0
3,177,80.15,3.479,92.51,2845.1,216.82,57.33,0
3,178,82.96,4.576,94.52,2863.9,217.6,55.63,0
3,179,81.98,4.65,93.95,2775.0,218.69,55.8,0
3,180,78.43,4.625,92.61,2765.2,214.98,63.13,0
3,181,83.03,5.466,97.46,2898.7,217.53,52.7,0
3,182,78.66,5.375,94.95,2821.0,216.71,58.51,0
3,183,80.55,5.016,95.13,2782.8,212.86,54.46,0
3,184,85.23,4.824,93.32,2780.8,220.04,60.25,0
3,185,86.26,5.555,95.38,2777.4,213.32,58.5,0
3,186,80.26,5.065,93.66,2772.4,216.99,58.83,0
3,187,82.11,4.699,93.75,2741.6,216.89,54.94,0
3,188,82.94,4.284,95.03,2728.6,216.62,55.56,0
3,189,86.5,4.955,91.6,2791.8,215.04,60.72,0
3,190,82.04,5.586,96.38,2769.8,217.64,63.33,0
3,191,82.15,6.381,94.19,2852.7,212.83,59.55,0
3,192,86.29,5.308,95.78,2809.9,215.77,55.5,0
3,193,82.53,4.928,92.18,2806.3,214.73,59.29,0
3,194,84.81,4.753,92.34,2753.8,214.46,65.65,0
3,195,80.5,5.656,91.92,2782.7,216.63,58.76,0
3,196,83.19,4.532,93.97,2804.6,217.89,62.92,0
3,197,80.31,5.725,93.63,2820.2,215.0,56.4,0
3,198,81.6,5.894,92.77,2777.5,217.21,58.59,0
3,199,85.48,5.738,91.88,2834.0,215.7,60.66,0
3,200,83.79,5.446,91.43,2778.2,213.77,60.08,0
3,201,83.34,5.874,93.19,2815.2,215.0,56.68,0
3,202,82.57,5.712,92.5,2748.8,214.87,56.64,0
3,203,83.72,5.274,92.1,2680.4,214.03,62.12,0
3,204,84.85,6.624,95.38,2782.2,216.23,62.82,0
3,205,86.3,5.56,92.87,2802.8,215.8,63.88,0
3,206,79.18,6.16,94.83,2793.0,212.1,64.84,0
3,207,82.86,4.599,92.06,2783.1,211.94,59.93,0
3,208,84.93,6.484,93.16,2742.2,216.04,58.68,0
3,209,84.51,6.617,92.64,2717.0,213.52,63.76,0
3,210,85.61,5.935,90.1,2782.6,215.7,61.94,0
3,211,85.43,6.237,94.72,2774.0,216.62,56.95,0
3,212,84.38,6.274,92.31,2722.3,212.46,56.89,0
3,213,84.03,5.711,93.56,2803.4,212.14,61.56,0
3,214,84.69,6.344,91.24,2701.4,218.26,59.65,0
3,215,87.57,5.705,92.05,2714.0,215.57,60.19,0
3,216,83.9,5.843,90.92,2822.6,213.98,63.59,0
3,217,85.34,6.749,94.01,2781.8,212.9,62.74,0
3,218,85.93,6.712,92.55,2718.1,213.7,64.55,0
3,219,88.78,5.91,92.56,2747.9,212.29,54.86,0
3,220,85.15,5.935,93.97,2738.9,216.39,61.52,0
3,221,87.77,6.019,93.59,2591.4,213.02,62.94,0
3,222,88.42,6.747,92.93,2680.9,216.71,56.37,0
3,223,85.92,5.92,89.58,2721.2,213.67,59.09,0
3,224,85.73,6.638,90.59,2703.4,212.34,58.63,0
3,225,85.59,6.873,90.06,2731.1,213.52,61.32,0
3,226,85.84,6.496,92.58,2772.7,209.08,66.23,0
3,227,88.16,7.085,91.67,2697.7,214.03,67.52,0
3,228,87.01,6.469,89.25,2658.3,213.88,59.11,0
3,229,87.12,6.554,90.98,2724.9,215.82,63.23,0
3,230,84.51,6.214,88.94,2689.8,210.35,63.43,0
3,231,84.92,7.252,91.03,2695.7,216.39,63.02,0
3,232,91.25,6.401,88.55,2686.4,215.66,63.16,0
3,233,86.71,7.001,91.75,2810.5,216.47,62.98,0
3,234,85.62,6.832,91.44,2583.8,213.81,67.23,0
3,235,90.13,6.382,93.66,2673.8,215.89,65.58,0
3,236,87.94,6.646,91.99,2690.4,210.87,59.2,0
3,237,88.64,7.684,90.0,2648.9,215.19,64.87,0
3,238,87.31,7.136,91.79,2730.3,212.16,65.26,0
3,239,87.06,6.573,88.38,2723.3,210.35,63.64,0
3,240,87.46,7.273,88.96,2677.6,211.35,66.19,0
3,241,85.14,7.09,90.82,2663.8,213.56,63.47,0
3,242,87.84,8.933,87.0,2669.0,211.84,63.62,0
3,243,88.71,7.391,90.1,2666.7,214.19,63.49,0
3,244,91.93,7.102,88.55,2665.3,209.77,57.18,0
3,245,88.51,8.046,90.15,2657.1,209.08,63.1,0
3,246,83.78,6.459,88.3,2676.4,216.02,61.44,0
3,247,88.37,7.47,90.47,2698.7,215.03,60.0,0
3,248,94.15,8.464,89.78,2596.8,211.07,67.97,0
3,249,90.51,7.453,91.77,2603.0,213.11,65.29,0
3,250,87.27,6.689,89.59,2565.4,215.09,63.8,0
3,251,90.18,7.402,88.35,2693.3,213.84,62.31,0
3,252,87.63,8.372,89.05,2659.7,213.24,65.0,0
3,253,86.52,7.878,87.32,2669.7,215.08,67.2,0
3,254,88.64,7.315,89.86,2570.1,211.37,61.86,0
3,255,89.63,7.437,90.05,2728.0,212.84,64.44,0
3,256,85.82,7.546,92.78,2605.5,212.68,67.17,0
3,257,87.38,8.052,88.06,2641.5,212.12,58.87,0
3,258,89.81,8.586,88.5,2672.9,211.82,64.62,0
3,259,89.09,8.489,87.96,2578.0,212.69,63.62,0
3,260,90.81,8.237,89.05,2597.1,212.56,64.62,0
3,261,87.71,7.389,89.22,2630.5,210.33,63.63,0
3,262,91.68,7.438,88.48,2761.5,213.98,65.67,0
3,263,88.0,8.415,90.1,2630.8,210.36,71.14,0
3,264,93.77,7.522,87.46,2693.1,211.82,64.52,0
3,265,87.17,8.129,89.78,2670.1,211.61,66.48,0
3,266,88.54,8.441,89.02,2625.3,212.85,71.71,0
3,267,91.68,7.768,88.1,2554.5,207.84,64.19,0
3,268,94.29,7.872,87.56,2654.0,213.8,71.4,0
3,269,91.71,8.385,91.58,2523.1,210.61,66.1,0
3,270,92.33,8.732,86.62,2675.0,214.34,71.55,1
3,271,91.36,9.059,88.21,2602.0,210.88,68.57,1
3,272,89.39,8.88,86.54,2456.5,211.68,67.36,1
3,273,90.58,8.662,90.26,2568.9,215.55,66.37,1
3,274,89.26,8.3,88.82,2615.6,211.1,64.81,1
3,275,89.25,8.187,86.38,2568.0,214.07,67.03,1
3,276,92.73,8.516,88.07,2612.6,211.61,69.62,1
3,277,89.8,9.025,87.6,2531.2,212.31,67.01,1
3,278,92.81,9.038,86.34,2505.3,211.55,66.22,1
3,279,89.69,7.869,88.16,2564.0,213.05,66.55,1
3,280,93.01,8.576,87.52,2566.0,209.92,70.4,1
3,281,91.57,9.621,87.16,2543.9,209.26,71.22,1
3,282,95.49,9.108,86.68,2619.6,209.89,65.67,1
3,283,93.44,8.411,87.3,2512.6,211.3,65.79,1
3,284,95.4,10.347,86.9,2567.6,210.6,69.06,1
3,285,91.54,9.206,86.55,2552.1,212.4,72.63,1
3,286,93.29,9.463,85.41,2467.7,213.52,71.61,1
3,287,91.34,9.521,88.81,2476.4,208.9,64.55,1
3,288,92.6,9.189,84.6,2539.8,209.32,67.64,1
3,289,93.04,9.06,86.72,2635.1,207.85,65.77,1
3,290,92.24,10.536,85.5,2561.7,214.72,67.89,1
3,291,91.39,10.029,88.53,2443.3,211.2,73.63,1
3,292,91.12,9.99,84.43,2370.8,211.49,64.68,1
3,293,89.4,9.919,84.59,2559.7,207.78,64.22,1
3,294,92.1,9.182,84.14,2515.0,210.39,66.72,1
3,295,95.59,10.374,85.98,2573.6,211.35,70.2,1
3,296,91.27,9.367,83.34,2469.2,209.76,71.33,1
3,297,91.87,9.982,84.58,2527.5,212.35,70.91,1
3,298,98.32,9.074,81.97,2549.0,214.76,73.26,1
3,299,93.59,8.926,85.46,2481.0,208.17,64.58,1
